Age,Gender,Stream,Internships,CGPA,HistoryOfBacklogs,PlacedOrNot,CodingSkills,Aptitude Skills,TechnicalSkills,Communication Skills
20,Male,Information Technology,0,6,0,0,25,47,25,27
21,Male,Civil,1,8,0,1,25,42,24,24
20,Male,Mechanical,1,8,0,1,24,41,22,26
21,Female,Electrical,1,8,0,1,21,45,20,25
21,Male,Civil,0,7,0,0,21,52,66,25
21,Male,Mechanical,0,7,0,0,26,54,65,21
21,Male,Electronics And Communication,0,7,0,1,31,58,62,24
20,Male,Computer Science,1,8,0,1,34,59,78,54
21,Female,Information Technology,1,8,0,1,25,59,74,53
20,Female,Information Technology,1,8,0,1,17,53,70,50
20,Male,Mechanical,0,7,0,0,18,54,64,52
20,Male,Information Technology,2,6,0,1,19,57,61,51
21,Male,Computer Science,1,7,0,0,20,59,68,56
21,Female,Mechanical,1,6,0,0,21,58,62,54
21,Male,Computer Science,2,6,0,1,25,52,68,59
20,Male,Information Technology,1,7,0,0,26,65,62,58
20,Male,Civil,0,6,0,0,23,64,61,54
21,Male,Mechanical,0,7,1,0,24,85,90,55
21,Male,Computer Science,2,7,1,0,21,90,85,52
20,Male,Information Technology,0,7,1,0,26,85,90,30
20,Male,Civil,0,7,0,0,24,90,90,35
21,Male,Electronics And Communication,0,7,0,1,23,85,80,45
21,Female,Information Technology,1,8,0,1,26,75,80,20
21,Male,Mechanical,0,6,0,0,12,79,80,75
21,Female,Computer Science,1,8,0,1,21,65,70,78
20,Female,Information Technology,0,7,0,0,32,75,74,78
21,Male,Mechanical,1,7,0,0,25,91,85,75
21,Male,Civil,0,8,0,1,24,82,69,60
21,Male,Information Technology,0,7,0,0,26,97,91,71
20,Male,Information Technology,1,7,1,0,24,89,65,85
21,Male,Mechanical,0,6,1,0,21,90,80,93
21,Male,Electrical,2,6,1,0,23,72,72,80
21,Male,Electrical,0,7,0,0,29,70,65,86
20,Male,Computer Science,1,7,0,0,10,74,60,68
20,Female,Computer Science,0,7,0,0,12,70,60,55
20,Male,Computer Science,1,8,0,1,10,70,65,55
20,Male,Civil,0,7,1,0,5,70,70,55
20,Male,Civil,2,9,0,1,6,60,65,60
21,Female,Computer Science,1,9,0,1,7,40,60,70
20,Male,Electrical,0,9,0,1,8,55,45,40
20,Male,Civil,2,9,0,1,9,80,87,45
20,Male,Information Technology,0,8,0,1,10,82,80,47
21,Male,Computer Science,1,8,0,1,11,78,82,74
21,Male,Information Technology,1,8,0,1,12,80,78,77
20,Male,Electronics And Communication,0,7,0,1,26,39,47,86
20,Male,Computer Science,1,9,0,1,36,64,62,70
20,Male,Electrical,3,7,0,1,24,42,46,48
21,Male,Civil,1,8,0,1,14,64,62,60
21,Male,Mechanical,0,7,1,0,12,54,52,47
21,Male,Electronics And Communication,2,7,1,1,26,56,54,67
21,Female,Computer Science,1,7,0,0,36,80,74,59
21,Male,Computer Science,2,8,0,1,41,78,79,56
21,Male,Computer Science,0,8,0,1,21,54,54,89
21,Male,Civil,0,7,0,0,28,68,65,80
21,Male,Computer Science,0,8,0,1,35,75,76,57
21,Male,Information Technology,1,9,0,1,31,24,30,64
21,Male,Information Technology,0,7,0,0,31,20,40,74
20,Female,Computer Science,0,7,0,0,32,26,27,74
21,Male,Information Technology,1,7,0,0,11,26,31,40
21,Male,Computer Science,1,8,0,1,32,20,18,60
20,Male,Electrical,0,9,1,1,25,31,21,76
21,Male,Electrical,1,9,0,1,26,21,28,25
20,Male,Computer Science,1,9,0,1,36,29,31,27
21,Male,Mechanical,1,9,0,1,39,26,36,24
21,Female,Computer Science,1,8,0,1,40,21,21,28
21,Male,Electronics And Communication,1,9,1,1,45,21,21,26
20,Female,Mechanical,1,8,0,1,47,25,17,23
21,Male,Computer Science,1,8,0,1,42,26,14,25
20,Female,Information Technology,0,8,0,1,47,23,14,26
20,Male,Civil,1,9,0,1,48,24,18,31
21,Female,Electronics And Communication,0,9,0,1,49,28,19,32
21,Female,Information Technology,0,8,0,1,89,29,16,36
21,Male,Mechanical,0,7,0,0,85,32,17,39
21,Male,Electrical,0,9,0,1,84,31,14,34
20,Male,Electrical,1,8,0,1,74,34,17,37
21,Female,Computer Science,2,9,1,1,85,36,16,32
20,Female,Information Technology,0,7,0,0,86,12,19,50
21,Male,Mechanical,1,9,1,1,89,21,18,51
21,Male,Civil,0,9,0,1,52,25,17,41
20,Male,Electronics And Communication,1,7,1,1,58,27,35,12
20,Male,Computer Science,1,7,0,0,59,36,36,19
21,Male,Information Technology,0,7,0,0,66,35,32,31
20,Male,Mechanical,0,9,0,1,62,32,24,28
21,Male,Electronics And Communication,0,9,1,1,64,31,35,24
21,Male,Electronics And Communication,0,8,0,1,55,27,28,26
20,Male,Civil,0,9,1,1,56,26,27,28
20,Male,Electrical,1,8,1,1,76,26,26,27
20,Male,Information Technology,0,8,0,1,87,25,21,29
21,Female,Electronics And Communication,3,9,0,1,98,21,25,27
20,Male,Information Technology,1,7,0,0,89,14,12,25
20,Male,Computer Science,1,7,0,0,67,14,21,21
21,Male,Electrical,1,9,0,1,65,12,21,21
20,Male,Electronics And Communication,3,8,1,1,87,17,23,24
20,Female,Electronics And Communication,0,8,0,1,78,16,10,21
20,Male,Electrical,0,9,1,1,85,15,14,23
21,Male,Civil,3,9,0,1,89,14,11,25
20,Male,Computer Science,1,8,0,1,80,13,12,20
20,Male,Mechanical,0,9,1,1,95,12,13,21
20,Male,Computer Science,1,8,0,1,95,11,14,24
20,Male,Electronics And Communication,1,9,1,1,90,9,15,26
21,Male,Information Technology,2,9,0,1,70,8,16,25
20,Male,Electrical,1,7,1,1,50,7,11,24
21,Male,Electrical,0,9,0,1,60,9,10,24
21,Male,Mechanical,0,8,0,1,90,19,9,21
20,Male,Civil,0,9,0,1,70,17,8,23
21,Female,Computer Science,0,7,0,0,94,14,7,20
20,Female,Electrical,1,7,0,1,55,16,6,10
20,Male,Information Technology,1,8,0,1,88,12,5,20
21,Female,Electronics And Communication,0,7,0,1,45,14,4,10
21,Male,Electrical,0,8,0,1,49,15,2,20
21,Male,Information Technology,0,8,0,1,51,12,1,21
20,Male,Electrical,0,9,1,1,65,14,5,24
21,Male,Electronics And Communication,1,7,0,1,85,19,6,22
20,Male,Electronics And Communication,2,7,0,1,40,17,4,21
21,Male,Computer Science,2,8,0,1,90,14,8,16
20,Male,Civil,0,9,0,1,55,32,31,15
20,Male,Computer Science,1,8,0,1,60,31,32,11
21,Male,Electrical,0,9,0,1,78,32,24,24
21,Male,Electronics And Communication,0,7,0,1,84,34,25,26
20,Male,Information Technology,0,8,0,1,74,39,29,25
21,Female,Computer Science,0,8,0,1,58,36,26,24
20,Male,Electronics And Communication,2,7,0,1,52,35,27,29
21,Male,Information Technology,1,8,0,1,67,30,31,28
21,Male,Computer Science,1,7,0,0,47,47,25,27
20,Male,Civil,1,7,0,0,63,42,24,24
21,Female,Electronics And Communication,2,8,0,1,53,41,22,26
21,Male,Information Technology,1,8,1,1,52,45,20,25
20,Male,Computer Science,2,7,0,1,80,52,66,25
20,Male,Information Technology,0,9,0,1,74,54,65,21
20,Male,Information Technology,2,8,0,1,58,58,62,24
20,Male,Electronics And Communication,1,7,0,0,64,59,78,54
20,Male,Information Technology,1,9,0,1,74,59,74,53
20,Male,Electronics And Communication,1,7,0,1,20,53,70,50
21,Female,Computer Science,1,9,0,1,25,54,64,52
20,Male,Electronics And Communication,0,9,0,1,25,57,61,51
20,Male,Computer Science,0,8,1,1,24,59,68,56
21,Male,Electrical,0,8,0,1,21,58,62,54
20,Male,Electrical,1,7,0,1,21,52,68,59
20,Male,Computer Science,0,9,1,1,26,65,62,58
21,Male,Mechanical,1,7,0,0,31,64,61,54
20,Male,Mechanical,0,7,1,0,34,85,90,55
21,Male,Information Technology,1,8,0,1,25,90,85,52
20,Male,Electrical,0,8,0,1,17,85,90,30
21,Male,Mechanical,1,8,0,1,18,90,90,35
20,Male,Information Technology,0,7,0,0,19,85,80,45
20,Male,Information Technology,0,9,0,1,20,75,80,20
20,Female,Computer Science,3,8,0,1,21,79,80,75
21,Male,Mechanical,0,9,0,1,25,65,70,78
21,Male,Mechanical,0,7,1,0,26,75,74,78
20,Female,Electrical,1,7,1,1,23,91,85,75
21,Male,Computer Science,0,8,0,1,24,82,69,60
21,Female,Information Technology,1,9,0,1,21,97,91,71
21,Female,Information Technology,0,7,0,0,26,89,65,85
20,Male,Civil,0,9,1,1,24,90,80,93
21,Male,Electronics And Communication,1,9,0,1,23,72,72,80
20,Male,Electronics And Communication,1,8,1,1,26,70,65,86
20,Male,Computer Science,1,7,0,0,12,74,60,68
20,Male,Electronics And Communication,1,8,1,1,21,70,60,55
21,Male,Information Technology,0,8,0,1,32,70,65,55
21,Male,Computer Science,0,7,0,0,25,70,70,55
20,Male,Mechanical,0,7,0,0,24,60,65,60
21,Male,Computer Science,2,7,1,0,26,40,60,70
20,Male,Information Technology,0,9,0,1,24,55,45,40
20,Female,Computer Science,0,8,0,1,21,80,87,45
20,Male,Electronics And Communication,0,7,0,1,23,82,80,47
20,Male,Civil,1,9,0,1,29,78,82,74
20,Male,Information Technology,1,7,1,0,10,80,78,77
21,Male,Computer Science,1,9,0,1,12,39,47,86
20,Male,Information Technology,0,7,0,0,10,64,62,70
20,Male,Information Technology,1,7,0,0,5,42,46,48
20,Female,Computer Science,2,8,0,1,6,64,62,60
20,Male,Electrical,1,7,1,1,7,54,52,47
20,Male,Electronics And Communication,0,8,0,1,8,56,54,67
20,Female,Information Technology,2,8,0,1,9,80,74,59
20,Male,Computer Science,0,8,0,1,10,78,79,56
20,Male,Mechanical,0,8,0,1,11,54,54,89
20,Male,Mechanical,0,8,0,1,12,68,65,80
20,Male,Computer Science,0,6,0,0,26,75,76,57
21,Male,Computer Science,1,6,0,0,36,24,30,64
20,Male,Computer Science,1,6,0,0,24,20,40,74
21,Male,Mechanical,0,6,0,0,14,26,27,74
20,Male,Computer Science,1,6,0,0,12,26,31,40
20,Male,Information Technology,0,8,1,1,26,20,18,60
21,Male,Electronics And Communication,1,6,1,0,36,31,21,76
20,Male,Electronics And Communication,0,7,0,0,41,21,28,25
21,Female,Information Technology,2,8,0,1,21,29,31,27
21,Male,Electrical,0,6,1,0,28,26,36,24
21,Female,Computer Science,2,8,0,1,35,21,21,28
20,Female,Information Technology,1,7,1,0,31,21,21,26
20,Male,Electronics And Communication,1,7,1,0,31,25,17,23
20,Female,Electronics And Communication,0,8,0,1,32,26,14,25
20,Male,Information Technology,1,7,0,0,11,23,14,26
21,Male,Civil,0,8,0,1,32,24,18,31
21,Male,Electrical,0,7,0,0,25,28,19,32
20,Male,Electrical,1,7,1,1,26,29,16,36
20,Male,Computer Science,1,7,0,0,36,32,17,39
20,Male,Electrical,0,8,0,1,39,31,14,34
21,Female,Computer Science,1,8,0,1,40,34,17,37
21,Male,Electrical,0,8,0,1,45,36,16,32
21,Male,Mechanical,1,7,0,0,47,12,19,50
21,Male,Electrical,0,8,0,1,42,21,18,51
20,Female,Electrical,0,8,0,1,47,25,17,41
20,Male,Information Technology,0,6,0,0,48,27,35,12
20,Male,Information Technology,0,6,0,0,49,36,36,19
20,Male,Electronics And Communication,2,8,0,1,89,35,32,31
20,Male,Mechanical,0,6,1,0,85,32,24,28
21,Male,Information Technology,0,8,0,1,84,31,35,24
21,Male,Electrical,1,8,0,1,74,27,28,26
20,Male,Computer Science,0,6,0,0,85,26,27,28
20,Female,Information Technology,1,7,0,0,86,26,26,27
21,Male,Electronics And Communication,0,8,0,1,89,25,21,29
21,Female,Electronics And Communication,1,8,0,1,52,21,25,27
20,Female,Computer Science,0,6,0,0,58,14,12,25
21,Male,Computer Science,0,7,0,0,59,14,21,21
20,Male,Computer Science,0,7,1,0,66,12,21,21
20,Male,Electronics And Communication,0,6,0,0,62,17,23,24
20,Female,Electrical,0,6,0,0,64,16,10,21
20,Male,Computer Science,0,7,0,0,55,15,14,23
20,Male,Civil,1,6,0,0,56,14,11,25
21,Female,Computer Science,1,8,0,1,76,13,12,20
21,Male,Electrical,1,6,0,0,87,12,13,21
20,Male,Computer Science,1,6,0,0,98,11,14,24
21,Male,Electrical,1,8,1,1,89,9,15,26
20,Male,Electronics And Communication,0,6,0,0,67,8,16,25
20,Male,Mechanical,1,6,1,0,65,7,11,24
21,Female,Computer Science,2,6,0,1,87,9,10,24
20,Male,Electronics And Communication,1,6,1,0,78,19,9,21
20,Female,Electronics And Communication,0,7,0,1,85,17,8,23
20,Male,Information Technology,1,8,1,1,89,14,7,20
20,Male,Mechanical,0,8,0,1,80,16,6,10
20,Female,Information Technology,0,8,0,1,95,12,5,20
20,Male,Civil,1,8,0,1,95,14,4,10
20,Male,Electrical,0,8,0,1,90,15,2,20
20,Male,Civil,1,8,0,1,70,12,1,21
23,Male,Electronics And Communication,0,8,0,1,50,14,5,24
22,Male,Mechanical,0,7,0,0,60,19,6,22
22,Male,Electronics And Communication,0,6,1,0,90,17,4,21
22,Female,Information Technology,1,6,0,0,70,14,8,16
21,Male,Computer Science,1,7,0,0,94,32,31,15
21,Male,Computer Science,1,8,0,1,55,31,32,11
23,Male,Computer Science,0,6,0,0,88,32,24,24
23,Male,Mechanical,1,6,0,0,45,34,25,26
23,Male,Computer Science,1,8,0,1,49,39,29,25
21,Male,Computer Science,1,7,0,0,51,36,26,24
23,Male,Mechanical,0,7,0,0,65,35,27,29
21,Male,Computer Science,2,6,0,1,85,30,31,28
23,Male,Electrical,0,7,1,0,40,47,25,27
23,Male,Computer Science,1,7,0,0,90,42,24,24
23,Male,Electrical,0,6,0,0,55,41,22,26
21,Male,Information Technology,1,8,1,1,60,45,20,25
23,Male,Civil,0,7,0,0,78,52,66,25
23,Male,Information Technology,1,6,1,0,84,54,65,21
21,Male,Computer Science,1,7,0,0,74,58,62,24
22,Male,Mechanical,0,6,0,0,58,59,78,54
21,Male,Computer Science,1,7,0,0,52,59,74,53
21,Male,Mechanical,0,7,1,0,67,53,70,50
21,Male,Civil,1,8,0,1,47,54,64,52
22,Male,Civil,1,7,1,0,63,57,61,51
21,Male,Civil,0,6,0,0,53,59,68,56
22,Female,Information Technology,0,7,1,0,52,58,62,54
21,Male,Mechanical,1,8,0,1,80,52,68,59
23,Male,Mechanical,0,6,0,0,74,65,62,58
23,Male,Electronics And Communication,1,6,1,0,58,64,61,54
22,Male,Electronics And Communication,2,8,0,1,64,85,90,55
22,Male,Electronics And Communication,3,8,1,1,74,90,85,52
23,Male,Electronics And Communication,1,7,0,1,20,85,90,30
22,Male,Information Technology,1,8,0,1,25,90,90,35
23,Female,Computer Science,1,6,0,0,25,85,80,45
21,Male,Information Technology,0,6,1,0,24,75,80,20
23,Male,Electronics And Communication,0,6,1,0,21,79,80,75
23,Male,Information Technology,1,6,0,0,21,65,70,78
23,Male,Information Technology,0,7,1,0,26,75,74,78
23,Male,Electronics And Communication,1,7,1,1,31,91,85,75
23,Male,Mechanical,0,6,0,0,34,82,69,60
21,Male,Information Technology,0,6,1,0,25,97,91,71
21,Male,Computer Science,1,7,0,0,17,89,65,85
22,Male,Information Technology,0,7,0,0,18,90,80,93
23,Male,Information Technology,0,8,0,1,19,72,72,80
22,Male,Mechanical,1,6,1,0,20,70,65,86
21,Male,Mechanical,0,7,0,0,21,74,60,68
22,Male,Mechanical,0,7,0,0,25,70,60,55
21,Male,Mechanical,0,8,0,1,26,70,65,55
21,Male,Computer Science,1,7,0,0,23,70,70,55
23,Male,Electronics And Communication,1,8,1,1,24,60,65,60
21,Male,Information Technology,0,7,1,0,21,40,60,70
22,Male,Mechanical,0,7,0,0,26,55,45,40
22,Male,Mechanical,1,8,1,1,24,80,87,45
21,Male,Electrical,0,7,0,0,23,82,80,47
23,Female,Mechanical,1,7,0,0,26,78,82,74
21,Female,Information Technology,0,7,0,0,12,80,78,77
21,Male,Electrical,0,7,0,0,21,39,47,86
23,Male,Civil,1,8,0,1,32,64,62,70
23,Male,Computer Science,1,8,0,1,25,42,46,48
22,Male,Information Technology,1,6,1,0,24,64,62,60
22,Male,Computer Science,1,7,0,0,26,54,52,47
21,Female,Information Technology,1,8,0,1,24,56,54,67
23,Male,Information Technology,3,8,0,1,21,80,74,59
22,Male,Computer Science,0,8,0,1,23,78,79,56
22,Male,Mechanical,0,6,0,0,29,54,54,89
22,Male,Information Technology,0,6,0,0,10,68,65,80
22,Male,Civil,0,8,0,1,12,75,76,57
22,Male,Information Technology,1,8,0,1,10,24,30,64
23,Male,Electronics And Communication,0,6,0,0,5,20,40,74
23,Male,Civil,2,8,0,1,6,26,27,74
21,Male,Electronics And Communication,0,8,0,1,7,26,31,40
23,Male,Information Technology,1,7,0,0,8,20,18,60
22,Male,Electronics And Communication,2,6,0,1,9,31,21,76
23,Female,Electronics And Communication,0,7,0,1,10,21,28,25
21,Male,Electrical,0,7,0,0,11,29,31,27
21,Male,Electronics And Communication,0,8,0,1,12,26,36,24
23,Male,Mechanical,0,8,1,1,26,21,21,28
23,Female,Computer Science,1,8,0,1,36,21,21,26
21,Male,Information Technology,1,7,0,0,24,25,17,23
22,Male,Information Technology,2,6,0,1,14,26,14,25
23,Male,Electronics And Communication,2,8,0,1,12,23,14,26
23,Male,Computer Science,0,6,0,1,26,24,18,31
23,Male,Computer Science,2,6,0,1,36,28,19,32
21,Male,Computer Science,1,7,0,0,41,29,16,36
21,Male,Computer Science,1,8,0,1,21,32,17,39
21,Male,Electronics And Communication,2,7,0,1,28,31,14,34
21,Male,Electronics And Communication,0,8,1,1,35,34,17,37
21,Female,Information Technology,0,6,0,0,31,36,16,32
23,Male,Information Technology,0,7,0,0,31,12,19,50
22,Male,Computer Science,1,8,0,1,32,21,18,51
21,Male,Information Technology,0,8,0,1,11,25,17,41
21,Male,Mechanical,0,7,0,0,32,27,35,12
23,Male,Information Technology,0,6,1,0,25,36,36,19
23,Male,Civil,0,8,1,1,26,35,32,31
22,Male,Mechanical,1,8,0,1,36,32,24,28
23,Male,Information Technology,1,6,0,0,39,31,35,24
23,Male,Information Technology,1,7,0,0,40,27,28,26
22,Male,Mechanical,0,8,0,1,45,26,27,28
21,Male,Civil,0,6,0,0,47,26,26,27
21,Male,Computer Science,1,6,0,0,42,25,21,29
22,Male,Computer Science,0,7,1,0,47,21,25,27
21,Male,Electronics And Communication,0,7,0,1,48,14,12,25
23,Female,Computer Science,0,7,1,0,49,14,21,21
23,Male,Electronics And Communication,0,8,0,1,89,12,21,21
22,Male,Electrical,2,8,1,1,85,17,23,24
23,Male,Information Technology,1,8,0,1,84,16,10,21
21,Male,Electronics And Communication,0,8,0,1,74,15,14,23
22,Male,Electronics And Communication,2,7,0,0,85,14,11,25
21,Male,Electronics And Communication,0,7,0,1,86,13,12,20
23,Male,Information Technology,1,8,0,1,89,12,13,21
21,Male,Information Technology,1,7,0,0,52,11,14,24
23,Male,Information Technology,1,6,0,0,58,9,15,26
21,Male,Mechanical,3,6,0,1,59,8,16,25
23,Male,Information Technology,1,8,0,1,66,7,11,24
22,Male,Electrical,0,6,0,0,62,9,10,24
23,Male,Mechanical,0,7,0,0,64,19,9,21
21,Male,Information Technology,0,8,0,1,55,17,8,23
21,Male,Electrical,0,8,0,1,56,14,7,20
21,Female,Computer Science,1,8,0,1,76,16,6,10
21,Male,Civil,0,8,0,1,87,12,5,20
22,Male,Electronics And Communication,0,8,0,1,98,14,4,10
23,Male,Information Technology,0,6,0,0,89,15,2,20
23,Male,Computer Science,0,8,0,1,67,12,1,21
22,Male,Electrical,1,6,1,0,65,14,5,24
21,Male,Mechanical,1,7,0,0,87,19,6,22
23,Male,Computer Science,0,7,0,0,78,17,4,21
21,Male,Information Technology,0,8,0,1,85,14,8,16
22,Female,Computer Science,1,8,0,1,89,32,31,15
22,Female,Computer Science,0,6,0,0,80,31,32,11
23,Female,Computer Science,0,6,0,0,95,32,24,24
21,Male,Computer Science,2,8,0,1,95,34,25,26
21,Male,Mechanical,0,6,0,0,90,39,29,25
21,Male,Computer Science,1,7,0,0,70,36,26,24
23,Male,Computer Science,1,8,0,1,50,35,27,29
23,Male,Electrical,1,8,0,1,60,30,31,28
21,Male,Electronics And Communication,0,8,0,1,90,47,25,27
23,Male,Information Technology,0,6,0,0,70,42,24,24
23,Male,Mechanical,0,6,0,0,94,41,22,26
21,Male,Computer Science,0,7,1,0,55,45,20,25
21,Male,Mechanical,0,8,0,1,88,52,66,25
22,Male,Electronics And Communication,0,7,0,0,45,54,65,21
21,Male,Electrical,0,7,0,0,49,58,62,24
23,Male,Mechanical,0,6,0,0,51,59,78,54
23,Male,Electronics And Communication,0,8,0,1,65,59,74,53
23,Male,Information Technology,1,7,1,0,85,53,70,50
21,Male,Computer Science,1,7,0,0,40,54,64,52
23,Male,Information Technology,1,7,1,0,90,57,61,51
22,Male,Computer Science,2,8,1,1,55,59,68,56
21,Male,Electrical,0,7,0,0,60,58,62,54
22,Male,Civil,0,8,0,1,78,52,68,59
23,Female,Computer Science,1,8,0,1,84,65,62,58
21,Male,Computer Science,3,8,0,1,74,64,61,54
23,Male,Mechanical,0,8,0,1,58,8,67,55
22,Male,Electronics And Communication,0,7,0,0,52,86,87,52
23,Female,Computer Science,1,8,1,1,67,78,87,30
22,Male,Information Technology,0,7,0,0,47,98,67,35
22,Male,Computer Science,0,8,0,1,63,45,76,45
22,Male,Electrical,1,6,1,0,53,76,67,20
23,Male,Computer Science,0,6,1,0,52,67,87,75
23,Male,Information Technology,0,7,0,0,80,65,78,78
23,Male,Mechanical,1,7,0,0,74,56,98,78
23,Male,Information Technology,0,7,0,0,58,45,89,75
23,Male,Mechanical,1,7,0,0,64,54,56,60
22,Male,Information Technology,1,7,0,0,74,78,65,71
22,Male,Computer Science,1,7,0,0,20,87,45,85
23,Male,Civil,0,8,0,1,25,88,54,93
